_time	srsue_data_id	cfo	distance_km	dl_earfcn	dl_evm	dl_mcs	fec_iters	pathloss	pci	ri	rrc_state	rsrp	rsrq	rssi	rx_brate	rx_errors	rx_pkts	sfo	sinr	speed_kmph	sync_err	ta_us	tx_brate	tx_errors	tx_pkts	ul_buffer	ul_mcs	ul_power
2025-01-29 20:43:53.055	ue1_uhd	-0.5	0	368500	0.07	24.75	1.32	0	1	0	0	2.9	0	0	0.03	0	27	0	21.15	0	0.01	0	4.47	2	250	379830	5.1	-10.2
2025-01-29 20:43:53.220	ue2_uhd	-0.88	0	368500	0.05	27	1.08	0	1	0	0	0.99	0	0	0.03	0	25	0	24.83	0	-0.02	0	3.55	0	249	379483	3.98	-10.22
2025-01-29 20:43:53.535	ue1_uhd	2.29	0	368500	0.07	24.79	1.21	0	1	0	0	2.85	0	0	0.03	0	27	2	21.17	0	0.01	0	4.5	4	252	380359	5.1	-10.2
2025-01-29 20:43:53.709	ue2_uhd	-1.06	0	368500	0.05	26.92	1.08	0	1	0	0	0.98	0	0	0.03	0	24	-1	24.9	0	-0.02	0	3.62	4	251	379135	4.03	-10.28
2025-01-29 20:43:54.015	ue1_uhd	0.61	0	368500	0.07	25.15	1.74	0	1	0	0	2.91	0	0	0.03	0	26	0	21.18	0	0.01	0	4.25	6	253	380604	4.78	-10.2
2025-01-29 20:43:54.197	ue2_uhd	0.44	0	368500	0.05	26.96	1.08	0	1	0	0	0.87	0	0	0.03	0	25	0	24.99	0	-0.02	0	3.56	5	252	380826	3.92	-10.27
2025-01-29 20:43:54.496	ue1_uhd	1.78	0	368500	0.07	25	1.32	0	1	0	0	2.88	0	0	0.03	1	28	1	21.23	0	0.01	0	4.15	0	248	379932	4.75	-10.17
2025-01-29 20:43:54.686	ue2_uhd	0.66	0	368500	0.05	26.85	1.04	0	1	0	0	0.99	0	0	0.03	0	25	0	24.82	0	-0.02	0	3.53	3	250	380548	3.93	-10.22
2025-01-29 20:43:54.976	ue1_uhd	-2.83	0	368500	0.07	24.89	1.26	0	1	0	0	2.9	0	0	0.03	0	26	-2	21.03	0	0.01	0	4.33	2	249	380734	4.95	-10.24
2025-01-29 20:43:55.175	ue2_uhd	0.55	0	368500	0.05	27	1	0	1	0	0	0.99	0	0	0.03	0	24	0	24.67	0	-0.02	0	3.54	0	249	379585	3.96	-10.17
2025-01-29 20:43:55.457	ue1_uhd	1.44	0	368500	0.07	24.89	1.25	0	1	0	0	2.89	0	0	0.03	0	27	1	21.13	0	0.01	0	4.49	1	248	379598	5.16	-10.17
2025-01-29 20:43:55.664	ue2_uhd	0.44	0	368500	0.05	26.88	1.23	0	1	0	0	0.98	0	0	0.03	0	25	0	24.85	0	-0.02	0	3.57	3	251	380108	3.96	-10.23
2025-01-29 20:43:55.937	ue1_uhd	-0.94	0	368500	0.08	25.07	1.36	0	1	0	0	2.87	0	0	0.03	0	27	0	21.21	0	0.01	0	4.4	3	251	380371	5	-10.27
2025-01-29 20:43:56.153	ue2_uhd	0.39	0	368500	0.05	26.77	1.12	0	1	0	0	0.99	0	0	0.03	0	25	0	24.91	0	-0.02	0	3.57	2	251	380570	3.96	-10.19
2025-01-29 20:43:56.426	ue1_uhd	-2.25	0	368500	0.07	25.86	2.25	0	1	0	0	2.87	0	0	0.03	0	27	-2	21.27	0	0.01	0	4.42	3	249	380873	5.06	-10.22
2025-01-29 20:43:56.642	ue2_uhd	-1.29	0	368500	0.05	27	1.12	0	1	0	0	1	0	0	0.03	0	24	-1	24.74	0	-0.02	0	3.54	2	248	380551	3.98	-10.26
2025-01-29 20:43:56.906	ue1_uhd	0.81	0	368500	0.07	25.82	2.04	0	1	0	0	2.87	0	0	0.03	0	27	0	21.22	0	0.01	0	4.51	2	251	379808	5.13	-10.16
2025-01-29 20:43:57.131	ue2_uhd	1.43	0	368500	0.05	26.92	1.08	0	1	0	0	0.98	0	0	0.03	0	25	1	24.99	0	-0.02	0	3.54	6	252	379103	3.9	-10.31
2025-01-29 20:43:57.386	ue1_uhd	-2.73	0	368500	0.07	25.78	2.15	0	1	0	0	2.91	0	0	0.03	0	26	-2	21.08	0	0.01	0	4.32	6	252	380703	4.87	-10.26
2025-01-29 20:43:57.620	ue2_uhd	-0.44	0	368500	0.05	26.96	1.2	0	1	0	0	1	0	0	0.03	0	24	0	24.89	0	-0.02	0	3.5	3	250	380511	3.88	-10.21
2025-01-29 20:43:57.867	ue1_uhd	1.28	0	368500	0.07	24.93	1.3	0	1	0	0	2.9	0	0	0.03	1	27	1	21.26	0	0.01	0	4.19	0	250	380309	4.76	-10.19
2025-01-29 20:43:58.109	ue2_uhd	-0.19	0	368500	0.05	26.64	1.08	0	1	0	0	1	0	0	0.03	0	24	0	24.75	0	-0.02	0	3.52	0	249	380249	3.93	-10.23
2025-01-29 20:43:58.347	ue1_uhd	0.5	0	368500	0.08	25.14	1.75	0	1	0	0	2.84	0	0	0.03	1	28	0	21.15	0	0.01	0	4.31	3	250	379945	4.91	-10.19
2025-01-29 20:43:58.598	ue2_uhd	-1.12	0	368500	0.05	26.81	1.08	0	1	0	0	0.97	0	0	0.03	0	25	-1	24.83	0	-0.02	0	3.56	6	252	379862	3.92	-10.23
2025-01-29 20:43:58.828	ue1_uhd	-2.83	0	368500	0.08	24.63	1.3	0	1	0	0	2.92	0	0	0.03	0	26	-2	21.04	0	0.01	0	4.22	4	250	380583	4.79	-10.3
2025-01-29 20:43:59.087	ue2_uhd	1.84	0	368500	0.05	26.56	1.2	0	1	0	0	0.99	0	0	0.03	0	24	1	24.79	0	-0.02	0	3.52	1	249	379577	3.92	-10.19
2025-01-29 20:43:59.308	ue1_uhd	-0.8	0	368500	0.07	24.89	1.33	0	1	0	0	2.9	0	0	0.03	0	26	0	21.09	0	0.01	0	4.18	1	250	380696	4.75	-10.24
2025-01-29 20:43:59.576	ue2_uhd	-0.49	0	368500	0.05	26.65	1.04	0	1	0	0	1	0	0	0.03	0	25	0	24.9	0	-0.02	0	3.51	3	250	379401	3.9	-10.24
2025-01-29 20:43:59.788	ue1_uhd	-0.75	0	368500	0.07	24.78	1.26	0	1	0	0	2.91	0	0	0.03	0	26	0	21.16	0	0.01	0	4.25	4	250	379680	4.84	-10.18
2025-01-29 20:44:00.065	ue2_uhd	-0.69	0	368500	0.05	26.84	1.04	0	1	0	0	0.98	0	0	0.03	0	24	0	24.95	0	-0.02	0	3.51	3	252	379840	3.86	-10.24
2025-01-29 20:44:00.268	ue1_uhd	-0.65	0	368500	0.08	24.96	1.36	0	1	0	0	2.91	0	0	0.03	0	27	0	21.22	0	0.01	0	4.22	1	251	380332	4.78	-10.21
2025-01-29 20:44:00.554	ue2_uhd	0.8	0	368500	0.05	26.8	1.12	0	1	0	0	0.97	0	0	0.03	0	24	0	24.89	0	-0.02	0	3.47	2	249	380693	3.86	-10.25
2025-01-29 20:44:00.748	ue1_uhd	-0.92	0	368500	0.07	25.43	1.64	0	1	0	0	2.85	0	0	0.03	1	28	0	21.18	0	0.01	0	4.33	1	249	380491	4.96	-10.19
2025-01-29 20:44:01.043	ue2_uhd	2.56	0	368500	0.05	26.96	1.12	0	1	0	0	0.87	0	0	0.03	0	25	2	24.89	0	-0.02	0	3.46	5	252	380346	3.79	-10.3
2025-01-29 20:44:01.228	ue1_uhd	-1.36	0	368500	0.07	24.81	1.3	0	1	0	0	2.92	0	0	0.03	0	26	-1	21.13	0	0.01	0	4.35	3	249	379962	4.98	-10.19
2025-01-29 20:44:01.532	ue2_uhd	-1.08	0	368500	0.05	26.92	1.12	0	1	0	0	0.98	0	0	0.03	0	24	-1	24.85	0	-0.02	0	3.62	13	256	379572	3.82	-10.26
2025-01-29 20:44:01.708	ue1_uhd	1.89	0	368500	0.08	24.89	1.29	0	1	0	0	2.87	0	0	0.03	0	27	1	21.23	0	0.01	0	4.46	3	249	379454	5.11	-10.18
2025-01-29 20:44:02.021	ue2_uhd	0.31	0	368500	0.05	26.75	1.13	0	1	0	0	0.97	0	0	0.03	0	23	0	24.82	0	-0.02	0	2.85	0	248	380150	2.97	-10.13
2025-01-29 20:44:02.188	ue1_uhd	0.09	0	368500	0.07	24.81	1.22	0	1	0	0	2.91	0	0	0.03	0	26	0	21.09	0	0.01	0	4.25	4	250	380647	4.84	-10.2
2025-01-29 20:44:02.509	ue2_uhd	-1.2	0	368500	0.05	26.87	1.17	0	1	0	0	0.99	0	0	0.03	0	23	-1	24.75	0	-0.02	0	2.96	0	250	380636	3.1	-10.24
2025-01-29 20:44:02.668	ue1_uhd	-0.32	0	368500	0.07	24.82	1.36	0	1	0	0	2.87	0	0	0.03	1	28	0	21.19	0	0.01	0	4.24	2	249	379910	4.84	-10.21
2025-01-29 20:44:02.998	ue2_uhd	-0.37	0	368500	0.05	26.83	1.29	0	1	0	0	0.99	0	0	0.03	0	23	0	24.85	0	-0.02	0	3.01	2	249	380227	3.2	-10.24
2025-01-29 20:44:03.149	ue1_uhd	-2.2	0	368500	0.08	24.85	1.22	0	1	0	0	2.89	0	0	0.03	0	26	-2	21.14	0	0.01	0	4.27	2	249	380513	4.88	-10.21
2025-01-29 20:44:03.487	ue2_uhd	0.07	0	368500	0.05	26.88	1.08	0	1	0	0	0.97	0	0	0.03	0	23	0	24.86	0	-0.02	0	3.06	1	248	379490	3.29	-10.24
2025-01-29 20:44:03.629	ue1_uhd	2.68	0	368500	0.07	24.85	1.11	0	1	0	0	2.92	0	0	0.03	0	26	2	21.03	0	0.01	0	4.31	5	252	380578	4.87	-10.24
2025-01-29 20:44:03.976	ue2_uhd	0.71	0	368500	0.05	27	1	0	1	0	0	0.87	0	0	0.03	0	24	0	25.01	0	-0.02	0	3.12	1	249	380057	3.35	-10.27
2025-01-29 20:44:04.110	ue1_uhd	-1.17	0	368500	0.07	24.89	1.22	0	1	0	0	2.91	0	0	0.03	0	26	-1	21.04	0	0.01	0	4.04	1	250	380333	4.58	-10.3
2025-01-29 20:44:04.465	ue2_uhd	-1.61	0	368500	0.05	26.92	1.04	0	1	0	0	0.99	0	0	0.03	0	24	-1	24.91	0	-0.02	0	3.22	3	251	379464	3.46	-10.27
2025-01-29 20:44:04.590	ue1_uhd	-2.22	0	368500	0.08	24.96	1.56	0	1	0	0	2.9	0	0	0.03	1	27	-2	21.1	0	0.01	0	4.16	3	250	380191	4.73	-10.22
2025-01-29 20:44:04.954	ue2_uhd	0.45	0	368500	0.05	26.83	1	0	1	0	0	0.99	0	0	0.03	0	23	0	24.8	0	-0.02	0	3.18	1	249	380816	3.44	-10.24
2025-01-29 20:44:05.071	ue1_uhd	1.68	0	368500	0.07	24.96	1.5	0	1	0	0	2.91	0	0	0.03	0	27	1	21.26	0	0.01	0	4.13	2	250	379587	4.69	-10.2
2025-01-29 20:44:05.443	ue2_uhd	-1.1	0	368500	0.05	26.96	1	0	1	0	0	0.86	0	0	0.03	0	24	-1	24.71	0	-0.02	0	3.27	3	251	379894	3.54	-10.23
2025-01-29 20:44:05.551	ue1_uhd	0.71	0	368500	0.07	24.81	1.22	0	1	0	0	2.94	0	0	0.03	0	26	0	21.16	0	0.01	0	4.34	3	251	379678	4.92	-10.19
2025-01-29 20:44:05.932	ue2_uhd	0.31	0	368500	0.05	26.88	1	0	1	0	0	0.99	0	0	0.03	0	24	0	24.8	0	-0.02	0	3.29	3	250	380523	3.57	-10.2
2025-01-29 20:44:06.031	ue1_uhd	1.73	0	368500	0.07	24.89	1.26	0	1	0	0	2.95	0	0	0.03	0	26	1	21.17	0	0.01	0	4.15	1	247	379745	4.77	-10.2
2025-01-29 20:44:06.421	ue2_uhd	-0.9	0	368500	0.05	26.76	1.24	0	1	0	0	0.98	0	0	0.03	0	24	0	24.91	0	-0.02	0	3.17	3	251	379724	3.39	-10.25
2025-01-29 20:44:06.512	ue1_uhd	0.7	0	368500	0.08	24.81	1.3	0	1	0	0	2.93	0	0	0.03	0	26	0	21.28	0	0.01	0	4.17	5	252	379552	4.69	-10.24
2025-01-29 20:44:06.910	ue2_uhd	0.13	0	368500	0.05	26.96	1.17	0	1	0	0	0.98	0	0	0.03	0	23	0	24.94	0	-0.02	0	3.25	0	249	380576	3.54	-10.22
2025-01-29 20:44:06.992	ue1_uhd	0	0	368500	0.07	25.57	1.68	0	1	0	0	2.95	0	0	0.03	0	27	0	21.21	0	0.01	0	4.13	1	249	379501	4.7	-10.21
2025-01-29 20:44:07.399	ue2_uhd	-0.86	0	368500	0.05	26.77	1.12	0	1	0	0	0.86	0	0	0.03	0	25	0	24.93	0	-0.02	0	3.33	2	250	379969	3.65	-10.21
2025-01-29 20:44:07.473	ue1_uhd	-3.24	0	368500	0.07	25.81	2.04	0	1	0	0	2.96	0	0	0.03	0	25	-3	21.16	0	0.01	0	4.16	3	249	379603	4.74	-10.22
2025-01-29 20:44:07.888	ue2_uhd	0.71	0	368500	0.05	26.76	1.04	0	1	0	0	0.98	0	0	0.03	0	24	0	24.85	0	-0.02	0	3.35	2	250	379909	3.67	-10.27
2025-01-29 20:44:07.954	ue1_uhd	-0.78	0	368500	0.07	25.86	2.07	0	1	0	0	2.92	0	0	0.03	0	27	0	21.18	0	0.01	0	4.21	0	249	380462	4.82	-10.22
2025-01-29 20:44:08.377	ue2_uhd	1.07	0	368500	0.05	26.84	1.08	0	1	0	0	0.97	0	0	0.03	0	24	1	24.82	0	-0.02	0	3.43	0	248	380863	3.82	-10.18
2025-01-29 20:44:08.434	ue1_uhd	-3.59	0	368500	0.07	25.79	1.93	0	1	0	0	2.95	0	0	0.03	0	27	-3	21.31	0	0.01	0	4.49	4	251	380444	5.11	-10.19
2025-01-29 20:44:08.866	ue2_uhd	-0.05	0	368500	0.05	26.81	1.08	0	1	0	0	0.97	0	0	0.03	0	25	0	24.78	0	-0.02	0	3.49	0	249	380149	3.88	-10.18
2025-01-29 20:44:08.914	ue1_uhd	-1.84	0	368500	0.08	26	2.67	0	1	0	0	2.93	0	0	0.03	0	26	-1	21.12	0	0.01	0	4.04	4	250	380123	4.58	-10.26
2025-01-29 20:44:09.355	ue2_uhd	-0.2	0	368500	0.05	26.92	1.08	0	1	0	0	1	0	0	0.03	0	24	0	24.89	0	-0.02	0	3.54	3	251	380065	3.93	-10.21
2025-01-29 20:44:09.395	ue1_uhd	1.11	0	368500	0.08	25.93	2.04	0	1	0	0	2.9	0	0	0.03	1	27	1	21.17	0	0.01	0	4.07	1	248	380226	4.65	-10.28
2025-01-29 20:44:09.844	ue2_uhd	-1.06	0	368500	0.05	26.72	1.12	0	1	0	0	0.98	0	0	0.03	0	24	-1	24.81	0	-0.02	0	3.46	5	250	379594	3.83	-10.31
2025-01-29 20:44:09.874	ue1_uhd	-1.51	0	368500	0.07	25.3	1.52	0	1	0	0	2.88	0	0	0.03	1	27	-1	21.24	0	0.01	0	4.18	3	251	379672	4.73	-10.24
2025-01-29 20:44:10.333	ue2_uhd	-0.9	0	368500	0.05	26.92	1.08	0	1	0	0	0.86	0	0	0.03	0	25	0	24.93	0	-0.02	0	3.48	2	250	379617	3.86	-10.21
2025-01-29 20:44:10.355	ue1_uhd	-1.64	0	368500	0.07	24.85	1.26	0	1	0	0	2.92	0	0	0.03	0	26	-1	21.17	0	0.01	0	4.27	1	249	380824	4.88	-10.2
2025-01-29 20:44:10.822	ue2_uhd	-0.68	0	368500	0.05	26.76	1.08	0	1	0	0	1	0	0	0.03	0	24	0	24.88	0	-0.02	0	3.47	3	250	379855	3.84	-10.26
2025-01-29 20:44:10.835	ue1_uhd	1.58	0	368500	0.07	25	1.44	0	1	0	0	2.91	0	0	0.03	0	26	1	21.05	0	0.01	0	4.25	3	249	380525	4.87	-10.22
2025-01-29 20:44:11.311	ue2_uhd	-0.74	0	368500	0.05	26.96	1.15	0	1	0	0	0.98	0	0	0.03	0	25	0	24.78	0	-0.02	0	3.47	0	249	379605	3.86	-10.22
2025-01-29 20:44:11.316	ue1_uhd	2.05	0	368500	0.08	25.89	2.5	0	1	0	0	2.87	0	0	0.03	0	27	2	21.13	0	0.01	0	4.36	1	250	378764	4.98	-10.21
2025-01-29 20:44:11.796	ue1_uhd	2.59	0	368500	0.07	25.74	2.07	0	1	0	0	2.93	0	0	0.03	0	26	2	21.15	0	0.01	0	4.31	6	250	380494	4.91	-10.2
2025-01-29 20:44:11.800	ue2_uhd	1.15	0	368500	0.05	26.88	1.12	0	1	0	0	0.97	0	0	0.03	0	24	1	24.73	0	-0.02	0	3.48	3	249	379854	3.87	-10.19
2025-01-29 20:44:12.276	ue1_uhd	-0.32	0	368500	0.07	25.93	1.89	0	1	0	0	2.91	0	0	0.03	0	26	0	21.18	0	0.01	0	4.08	2	251	379749	4.6	-10.3
2025-01-29 20:44:12.289	ue2_uhd	-0.38	0	368500	0.05	26.72	1.16	0	1	0	0	0.98	0	0	0.03	0	24	0	24.75	0	-0.02	0	3.53	1	249	380666	3.94	-10.19
2025-01-29 20:44:12.756	ue1_uhd	-0.21	0	368500	0.07	25.67	2.15	0	1	0	0	2.91	0	0	0.03	1	27	0	21.21	0	0.01	0	4.17	1	250	379444	4.74	-10.27
2025-01-29 20:44:12.778	ue2_uhd	0.35	0	368500	0.05	27	1.23	0	1	0	0	0.87	0	0	0.03	0	25	0	24.96	0	-0.02	0	3.51	5	252	380003	3.86	-10.25
2025-01-29 20:44:13.236	ue1_uhd	-2.51	0	368500	0.07	25.36	1.68	0	1	0	0	2.9	0	0	0.03	0	27	-2	21.29	0	0.01	0	4.39	2	251	380661	4.98	-10.18
2025-01-29 20:44:13.267	ue2_uhd	2.09	0	368500	0.05	26.96	1.12	0	1	0	0	0.97	0	0	0.03	0	24	2	24.87	0	-0.02	0	3.5	4	252	380202	3.84	-10.22
2025-01-29 20:44:13.717	ue1_uhd	-1.2	0	368500	0.07	25.07	1.54	0	1	0	0	2.88	0	0	0.03	1	28	-1	21.3	0	0.01	0	4.45	3	250	379451	5.08	-10.2
2025-01-29 20:44:13.756	ue2_uhd	0.44	0	368500	0.05	27	1.16	0	1	0	0	0.99	0	0	0.03	0	24	0	24.73	0	-0.02	0	3.43	4	251	380402	3.77	-10.25
2025-01-29 20:44:14.197	ue1_uhd	-1.72	0	368500	0.08	24.93	1.21	0	1	0	0	2.9	0	0	0.03	0	27	-1	21.08	0	0.01	0	4.28	3	250	380803	4.87	-10.26
2025-01-29 20:44:14.245	ue2_uhd	0.34	0	368500	0.05	26.72	1.16	0	1	0	0	0.99	0	0	0.03	0	24	0	24.92	0	-0.02	0	3.42	4	251	379545	3.75	-10.17
2025-01-29 20:44:14.677	ue1_uhd	-2.23	0	368500	0.07	24.85	1.33	0	1	0	0	2.94	0	0	0.03	0	26	-2	21.18	0	0.01	0	4.32	2	249	379817	4.94	-10.21
2025-01-29 20:44:14.734	ue2_uhd	-0.86	0	368500	0.05	26.88	1.16	0	1	0	0	0.97	0	0	0.03	0	24	0	24.75	0	-0.02	0	3.28	3	250	380507	3.57	-10.2
2025-01-29 20:44:15.158	ue1_uhd	-0.08	0	368500	0.07	24.81	1.19	0	1	0	0	2.98	0	0	0.03	0	26	0	21.29	0	0.01	0	4.14	4	251	379640	4.69	-10.31
2025-01-29 20:44:15.223	ue2_uhd	0.8	0	368500	0.05	26.72	1.08	0	1	0	0	0.97	0	0	0.03	0	24	0	24.71	0	-0.02	0	3.22	3	250	380303	3.49	-10.26
2025-01-29 20:44:15.638	ue1_uhd	-2.7	0	368500	0.07	25.81	1.89	0	1	0	0	2.94	0	0	0.03	0	26	-2	21.18	0	0.01	0	4.2	1	248	379502	4.82	-10.21
2025-01-29 20:44:15.712	ue2_uhd	1.7	0	368500	0.05	26.72	1.12	0	1	0	0	0.99	0	0	0.03	0	24	1	24.73	0	-0.02	0	3.3	2	250	379787	3.6	-10.18
2025-01-29 20:44:16.119	ue1_uhd	0.35	0	368500	0.07	24.86	1.36	0	1	0	0	2.9	0	0	0.03	1	28	0	21.35	0	0.01	0	4.35	3	251	380782	4.94	-10.1
2025-01-29 20:44:16.201	ue2_uhd	1.29	0	368500	0.05	26.88	1.04	0	1	0	0	0.99	0	0	0.03	0	24	1	24.75	0	-0.02	0	3.3	1	250	379987	3.61	-10.19
2025-01-29 20:44:16.600	ue1_uhd	-0.8	0	368500	0.07	24.89	1.41	0	1	0	0	2.95	0	0	0.03	0	26	0	21.18	0	0.01	0	4.22	5	251	380261	4.79	-10.2
2025-01-29 20:44:16.690	ue2_uhd	-2.3	0	368500	0.05	26.88	1.04	0	1	0	0	0.98	0	0	0.03	0	24	-2	24.98	0	-0.02	0	3.4	4	250	379616	3.74	-10.2
2025-01-29 20:44:17.080	ue1_uhd	0.73	0	368500	0.08	24.89	1.22	0	1	0	0	2.94	0	0	0.03	0	26	0	21.13	0	0.01	0	3.97	1	248	379560	4.53	-10.26
2025-01-29 20:44:17.179	ue2_uhd	1.22	0	368500	0.05	26.8	1.2	0	1	0	0	0.98	0	0	0.03	0	24	1	24.81	0	-0.02	0	3.3	2	249	380491	3.62	-10.17
2025-01-29 20:44:17.561	ue1_uhd	0.76	0	368500	0.07	25.22	1.56	0	1	0	0	2.95	0	0	0.03	0	26	0	21.13	0	0.01	0	4.14	1	249	379636	4.72	-10.22
2025-01-29 20:44:17.668	ue2_uhd	1.02	0	368500	0.05	26.88	1.08	0	1	0	0	0.99	0	0	0.03	0	24	1	24.76	0	-0.02	0	3.38	2	251	379813	3.69	-10.19
2025-01-29 20:44:18.041	ue1_uhd	0.4	0	368500	0.07	25.82	2.21	0	1	0	0	2.89	0	0	0.03	0	27	0	21.23	0	0.01	0	4.35	2	250	378494	4.94	-10.21
2025-01-29 20:44:18.157	ue2_uhd	0.14	0	368500	0.05	26.88	1.12	0	1	0	0	0.97	0	0	0.03	0	24	0	24.79	0	-0.02	0	3.38	1	250	379705	3.72	-10.23
2025-01-29 20:44:18.521	ue1_uhd	-2.17	0	368500	0.07	25.78	2.22	0	1	0	0	2.93	0	0	0.03	0	26	-2	21.16	0	0.01	0	4.27	4	252	380852	4.83	-10.25
2025-01-29 20:44:18.645	ue2_uhd	0.3	0	368500	0.05	26.92	1.08	0	1	0	0	0.99	0	0	0.03	0	24	0	24.67	0	-0.02	0	3.44	3	251	380746	3.78	-10.27
2025-01-29 20:44:19.002	ue1_uhd	1.06	0	368500	0.07	25.93	2.14	0	1	0	0	2.9	0	0	0.03	0	27	1	21.25	0	0.01	0	4.19	1	249	379476	4.78	-10.26
2025-01-29 20:44:19.135	ue2_uhd	-1.09	0	368500	0.05	26.8	1.12	0	1	0	0	0.87	0	0	0.03	0	24	-1	24.7	0	-0.02	0	3.34	2	249	380091	3.67	-10.27
2025-01-29 20:44:19.482	ue1_uhd	-0.46	0	368500	0.08	25.85	2.26	0	1	0	0	2.93	0	0	0.03	0	26	0	21.14	0	0.01	0	4.35	4	250	379606	4.96	-10.22
2025-01-29 20:44:19.624	ue2_uhd	0.8	0	368500	0.05	26.88	1.04	0	1	0	0	0.86	0	0	0.03	0	25	0	24.96	0	-0.02	0	3.42	2	250	380219	3.77	-10.25
2025-01-29 20:44:19.963	ue1_uhd	-2.45	0	368500	0.07	25.93	2.04	0	1	0	0	2.95	0	0	0.03	0	26	-2	21.18	0	0.01	0	4.03	3	251	378425	4.55	-10.27
2025-01-29 20:44:20.113	ue2_uhd	0.37	0	368500	0.05	26.88	1.04	0	1	0	0	0.99	0	0	0.03	0	24	0	24.86	0	-0.02	0	3.43	0	248	379628	3.82	-10.24
2025-01-29 20:44:20.443	ue1_uhd	0.5	0	368500	0.07	25.93	2.11	0	1	0	0	2.91	0	0	0.03	1	27	0	21.26	0	0.01	0	4.09	2	251	379459	4.61	-10.25
2025-01-29 20:44:20.602	ue2_uhd	0.61	0	368500	0.05	26.77	1.12	0	1	0	0	1	0	0	0.03	0	25	0	25.06	0	-0.02	0	3.5	1	248	380185	3.92	-10.2
2025-01-29 20:44:20.924	ue1_uhd	-1.65	0	368500	0.07	25.15	1.48	0	1	0	0	2.93	0	0	0.03	1	27	-1	21.2	0	0.01	0	4.18	2	250	379968	4.74	-10.23
2025-01-29 20:44:21.091	ue2_uhd	-1.06	0	368500	0.05	26.84	1.24	0	1	0	0	0.99	0	0	0.03	0	24	-1	24.79	0	-0.02	0	3.53	5	252	380471	3.89	-10.28
2025-01-29 20:44:21.405	ue1_uhd	1.32	0	368500	0.07	24.93	1.29	0	1	0	0	2.92	0	0	0.03	0	27	1	21.18	0	0.01	0	4.3	1	248	380801	4.94	-10.15
2025-01-29 20:44:21.580	ue2_uhd	0.11	0	368500	0.05	27	1.08	0	1	0	0	0.98	0	0	0.03	0	24	0	24.75	0	-0.02	0	3.48	2	250	380370	3.86	-10.21
2025-01-29 20:44:21.886	ue1_uhd	-1.94	0	368500	0.07	25.74	2.22	0	1	0	0	2.95	0	0	0.03	0	26	-1	21.15	0	0.01	0	4.4	3	251	380493	4.99	-10.21
2025-01-29 20:44:22.069	ue2_uhd	0.83	0	368500	0.05	26.88	1.08	0	1	0	0	0.88	0	0	0.03	0	25	0	24.77	0	-0.02	0	3.49	5	252	379482	3.83	-10.28
2025-01-29 20:44:22.366	ue1_uhd	0.45	0	368500	0.07	25.89	2	0	1	0	0	2.94	0	0	0.03	0	27	0	21.25	0	0.01	0	4.36	1	249	380530	4.98	-10.23
2025-01-29 20:44:22.558	ue2_uhd	-0.45	0	368500	0.05	26.8	1.08	0	1	0	0	1	0	0	0.03	0	24	0	24.86	0	-0.02	0	3.43	2	250	379405	3.78	-10.25
2025-01-29 20:44:22.847	ue1_uhd	1.44	0	368500	0.07	25.5	2	0	1	0	0	2.9	0	0	0.03	1	28	1	21.3	0	0.01	0	4.44	2	250	380736	5.07	-10.24
2025-01-29 20:44:23.047	ue2_uhd	1.2	0	368500	0.05	26.92	1.04	0	1	0	0	0.98	0	0	0.03	0	24	1	24.93	0	-0.02	0	3.35	4	250	379986	3.65	-10.22
2025-01-29 20:44:23.327	ue1_uhd	-0.64	0	368500	0.07	24.89	1.26	0	1	0	0	2.97	0	0	0.03	0	26	0	21.2	0	0.01	0	4.31	8	253	380082	4.85	-10.28
2025-01-29 20:44:23.536	ue2_uhd	-0.13	0	368500	0.05	26.84	1.08	0	1	0	0	1	0	0	0.03	0	24	0	24.94	0	-0.02	0	3.42	1	250	380839	3.76	-10.2
2025-01-29 20:44:23.806	ue1_uhd	1.62	0	368500	0.07	25.56	1.56	0	1	0	0	2.92	0	0	0.03	0	26	1	21.1	0	0.01	0	4	2	250	379854	4.53	-10.2
2025-01-29 20:44:24.026	ue2_uhd	1.65	0	368500	0.05	26.92	1.08	0	1	0	0	0.88	0	0	0.03	0	25	1	24.94	0	-0.02	0	3.41	1	247	379615	3.8	-10.21
2025-01-29 20:44:24.287	ue1_uhd	-0.51	0	368500	0.07	25.81	2.15	0	1	0	0	2.94	0	0	0.03	0	26	0	21.1	0	0.01	0	4.02	1	249	379646	4.58	-10.24
2025-01-29 20:44:24.514	ue2_uhd	0.35	0	368500	0.05	26.76	1	0	1	0	0	0.99	0	0	0.03	0	24	0	24.77	0	-0.02	0	3.5	1	251	380295	3.86	-10.27
2025-01-29 20:44:24.766	ue1_uhd	-2.13	0	368500	0.07	25.85	2.15	0	1	0	0	2.92	0	0	0.03	0	26	-2	21.17	0	0.01	0	4.28	2	251	380401	4.85	-10.21
2025-01-29 20:44:25.004	ue2_uhd	-0.16	0	368500	0.05	26.69	1.04	0	1	0	0	0.98	0	0	0.03	0	25	0	24.85	0	-0.02	0	3.5	3	250	380559	3.88	-10.23
2025-01-29 20:44:25.246	ue1_uhd	-1.83	0	368500	0.07	25.93	1.7	0	1	0	0	2.91	0	0	0.03	0	26	-1	21.17	0	0.01	0	4.22	3	249	379966	4.82	-10.2
