_time,_value,_field,srsue_data_id
2025-01-29T20:29:33.611221813Z,24.74,sinr,ue2_uhd
2025-01-29T20:29:34.100240813Z,24.75,sinr,ue2_uhd
2025-01-29T20:29:34.589205813Z,24.85,sinr,ue2_uhd
2025-01-29T20:29:35.078554813Z,24.85,sinr,ue2_uhd
2025-01-29T20:29:35.567747813Z,24.68,sinr,ue2_uhd
2025-01-29T20:29:36.056677813Z,24.79,sinr,ue2_uhd
2025-01-29T20:29:36.546021813Z,24.78,sinr,ue2_uhd
2025-01-29T20:29:37.034770813Z,24.81,sinr,ue2_uhd
2025-01-29T20:29:37.523848813Z,24.87,sinr,ue2_uhd
2025-01-29T20:29:38.013087813Z,24.78,sinr,ue2_uhd
2025-01-29T20:29:38.501656813Z,24.85,sinr,ue2_uhd
2025-01-29T20:29:38.990547813Z,24.68,sinr,ue2_uhd
2025-01-29T20:29:39.479592813Z,24.75,sinr,ue2_uhd
2025-01-29T20:29:39.968694813Z,24.78,sinr,ue2_uhd
2025-01-29T20:29:40.457786813Z,24.68,sinr,ue2_uhd
2025-01-29T20:29:40.946783813Z,24.85,sinr,ue2_uhd
2025-01-29T20:29:41.435868813Z,24.81,sinr,ue2_uhd
2025-01-29T20:29:41.924808813Z,24.74,sinr,ue2_uhd
2025-01-29T20:29:42.413608813Z,24.77,sinr,ue2_uhd
2025-01-29T20:29:42.902430813Z,24.75,sinr,ue2_uhd
2025-01-29T20:29:43.391646813Z,24.75,sinr,ue2_uhd
2025-01-29T20:29:43.881111813Z,24.79,sinr,ue2_uhd
2025-01-29T20:29:44.370335813Z,24.87,sinr,ue2_uhd
2025-01-29T20:29:44.859732813Z,24.94,sinr,ue2_uhd
2025-01-29T20:29:45.348926813Z,24.81,sinr,ue2_uhd
2025-01-29T20:29:45.838265813Z,24.78,sinr,ue2_uhd
2025-01-29T20:29:46.327646813Z,24.9,sinr,ue2_uhd
2025-01-29T20:29:46.816826813Z,24.83,sinr,ue2_uhd
2025-01-29T20:29:47.306089813Z,24.88,sinr,ue2_uhd
2025-01-29T20:29:47.795138813Z,24.92,sinr,ue2_uhd
2025-01-29T20:29:48.284254813Z,24.85,sinr,ue2_uhd
2025-01-29T20:29:48.773347813Z,24.93,sinr,ue2_uhd
2025-01-29T20:29:49.262477813Z,24.89,sinr,ue2_uhd
2025-01-29T20:29:49.751673813Z,24.89,sinr,ue2_uhd
2025-01-29T20:29:50.240962813Z,24.88,sinr,ue2_uhd
2025-01-29T20:29:50.730157813Z,24.99,sinr,ue2_uhd
2025-01-29T20:29:51.219401813Z,24.97,sinr,ue2_uhd
2025-01-29T20:29:51.708529813Z,24.93,sinr,ue2_uhd
2025-01-29T20:29:52.197703813Z,24.87,sinr,ue2_uhd
2025-01-29T20:29:52.686833813Z,24.83,sinr,ue2_uhd
2025-01-29T20:29:53.175824813Z,24.94,sinr,ue2_uhd
2025-01-29T20:29:53.665002813Z,25.04,sinr,ue2_uhd
2025-01-29T20:29:54.154027813Z,24.84,sinr,ue2_uhd
2025-01-29T20:29:54.643132813Z,24.88,sinr,ue2_uhd
2025-01-29T20:29:55.132164813Z,24.83,sinr,ue2_uhd
2025-01-29T20:29:55.621334813Z,24.62,sinr,ue2_uhd
2025-01-29T20:29:56.110637813Z,24.68,sinr,ue2_uhd
2025-01-29T20:29:56.599588813Z,24.78,sinr,ue2_uhd
2025-01-29T20:29:57.088805813Z,24.84,sinr,ue2_uhd
2025-01-29T20:29:57.578270813Z,24.8,sinr,ue2_uhd
2025-01-29T20:29:58.067250813Z,24.81,sinr,ue2_uhd
2025-01-29T20:29:58.556328813Z,24.82,sinr,ue2_uhd
2025-01-29T20:29:59.045390813Z,24.64,sinr,ue2_uhd
2025-01-29T20:29:59.534453813Z,24.71,sinr,ue2_uhd
2025-01-29T20:30:00.023561813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:00.512894813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:01.002288813Z,24.79,sinr,ue2_uhd
2025-01-29T20:30:01.491417813Z,24.77,sinr,ue2_uhd
2025-01-29T20:30:01.980504813Z,24.64,sinr,ue2_uhd
2025-01-29T20:30:02.469762813Z,24.74,sinr,ue2_uhd
2025-01-29T20:30:02.959012813Z,24.72,sinr,ue2_uhd
2025-01-29T20:30:03.448504813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:03.937948813Z,24.83,sinr,ue2_uhd
2025-01-29T20:30:04.427331813Z,24.87,sinr,ue2_uhd
2025-01-29T20:30:04.916603813Z,24.83,sinr,ue2_uhd
2025-01-29T20:30:05.405801813Z,24.69,sinr,ue2_uhd
2025-01-29T20:30:05.895205813Z,24.79,sinr,ue2_uhd
2025-01-29T20:30:06.384488813Z,24.67,sinr,ue2_uhd
2025-01-29T20:30:06.873596813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:07.362789813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:07.851764813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:08.340868813Z,24.83,sinr,ue2_uhd
2025-01-29T20:30:08.829538813Z,24.74,sinr,ue2_uhd
2025-01-29T20:30:09.318726813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:09.807908813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:10.297098813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:10.786018813Z,24.92,sinr,ue2_uhd
2025-01-29T20:30:11.275044813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:11.763799813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:12.252934813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:12.742262813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:13.231115813Z,24.88,sinr,ue2_uhd
2025-01-29T20:30:13.720124813Z,24.93,sinr,ue2_uhd
2025-01-29T20:30:14.209291813Z,24.9,sinr,ue2_uhd
2025-01-29T20:30:14.698063813Z,24.71,sinr,ue2_uhd
2025-01-29T20:30:15.186717813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:15.675789813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:16.164834813Z,24.71,sinr,ue2_uhd
2025-01-29T20:30:16.653604813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:17.142356813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:17.631151813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:18.119862813Z,24.75,sinr,ue2_uhd
2025-01-29T20:30:18.608606813Z,24.82,sinr,ue2_uhd
2025-01-29T20:30:19.097388813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:19.586191813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:20.074899813Z,24.86,sinr,ue2_uhd
2025-01-29T20:30:20.563844813Z,24.9,sinr,ue2_uhd
2025-01-29T20:30:21.052896813Z,24.75,sinr,ue2_uhd
2025-01-29T20:30:21.541748813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:22.030514813Z,24.72,sinr,ue2_uhd
2025-01-29T20:30:22.519289813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:23.008302813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:23.497242813Z,24.95,sinr,ue2_uhd
2025-01-29T20:30:23.986518813Z,24.91,sinr,ue2_uhd
2025-01-29T20:30:24.475540813Z,24.69,sinr,ue2_uhd
2025-01-29T20:30:24.964786813Z,24.7,sinr,ue2_uhd
2025-01-29T20:30:25.453641813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:25.942534813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:26.431182813Z,24.94,sinr,ue2_uhd
2025-01-29T20:30:26.920227813Z,24.91,sinr,ue2_uhd
2025-01-29T20:30:27.408976813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:27.898085813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:28.386948813Z,24.71,sinr,ue2_uhd
2025-01-29T20:30:28.875688813Z,24.75,sinr,ue2_uhd
2025-01-29T20:30:29.364560813Z,24.87,sinr,ue2_uhd
2025-01-29T20:30:29.853645813Z,24.91,sinr,ue2_uhd
2025-01-29T20:30:30.342605813Z,24.99,sinr,ue2_uhd
2025-01-29T20:30:30.831586813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:31.320672813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:31.809549813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:32.298606813Z,24.73,sinr,ue2_uhd
2025-01-29T20:30:32.787376813Z,24.75,sinr,ue2_uhd
2025-01-29T20:30:33.275892813Z,24.77,sinr,ue2_uhd
2025-01-29T20:30:33.765082813Z,24.94,sinr,ue2_uhd
2025-01-29T20:30:34.253995813Z,24.71,sinr,ue2_uhd
2025-01-29T20:30:34.738021813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:35.227139813Z,24.67,sinr,ue2_uhd
2025-01-29T20:30:35.715796813Z,24.87,sinr,ue2_uhd
2025-01-29T20:30:36.204758813Z,24.99,sinr,ue2_uhd
2025-01-29T20:30:36.693799813Z,24.92,sinr,ue2_uhd
2025-01-29T20:30:37.182713813Z,24.82,sinr,ue2_uhd
2025-01-29T20:30:37.671604813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:38.160367813Z,24.67,sinr,ue2_uhd
2025-01-29T20:30:38.649565813Z,24.73,sinr,ue2_uhd
2025-01-29T20:30:39.137752813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:39.626417813Z,24.98,sinr,ue2_uhd
2025-01-29T20:30:40.115253813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:40.603911813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:41.092669813Z,24.76,sinr,ue2_uhd
2025-01-29T20:30:41.580886813Z,24.88,sinr,ue2_uhd
2025-01-29T20:30:42.069928813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:42.558588813Z,24.89,sinr,ue2_uhd
2025-01-29T20:30:43.047850813Z,24.86,sinr,ue2_uhd
2025-01-29T20:30:43.537164813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:44.026642813Z,24.75,sinr,ue2_uhd
2025-01-29T20:30:44.515838813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:45.005166813Z,24.73,sinr,ue2_uhd
2025-01-29T20:30:45.494038813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:45.983052813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:46.471836813Z,24.93,sinr,ue2_uhd
2025-01-29T20:30:46.960681813Z,24.89,sinr,ue2_uhd
2025-01-29T20:30:47.449593813Z,24.68,sinr,ue2_uhd
2025-01-29T20:30:47.938451813Z,24.81,sinr,ue2_uhd
2025-01-29T20:30:48.427311813Z,24.88,sinr,ue2_uhd
2025-01-29T20:30:48.916356813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:49.405332813Z,24.87,sinr,ue2_uhd
2025-01-29T20:30:49.893985813Z,24.87,sinr,ue2_uhd
2025-01-29T20:30:50.382802813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:50.871824813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:51.361143813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:51.850427813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:52.339360813Z,24.92,sinr,ue2_uhd
2025-01-29T20:30:52.828130813Z,24.93,sinr,ue2_uhd
2025-01-29T20:30:53.317260813Z,24.86,sinr,ue2_uhd
2025-01-29T20:30:53.806224813Z,24.85,sinr,ue2_uhd
2025-01-29T20:30:54.295119813Z,24.72,sinr,ue2_uhd
2025-01-29T20:30:54.784039813Z,24.74,sinr,ue2_uhd
2025-01-29T20:30:55.273259813Z,24.92,sinr,ue2_uhd
2025-01-29T20:30:55.762414813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:56.251779813Z,24.84,sinr,ue2_uhd
2025-01-29T20:30:56.740449813Z,24.89,sinr,ue2_uhd
2025-01-29T20:30:57.229552813Z,24.78,sinr,ue2_uhd
2025-01-29T20:30:57.718782813Z,24.64,sinr,ue2_uhd
2025-01-29T20:30:58.207832813Z,24.8,sinr,ue2_uhd
2025-01-29T20:30:58.696946813Z,24.91,sinr,ue2_uhd
2025-01-29T20:30:59.186186813Z,24.82,sinr,ue2_uhd
2025-01-29T20:30:59.675264813Z,24.83,sinr,ue2_uhd
2025-01-29T20:31:00.164157813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:00.653395813Z,24.89,sinr,ue2_uhd
2025-01-29T20:31:01.142678813Z,24.69,sinr,ue2_uhd
2025-01-29T20:31:01.631921813Z,24.75,sinr,ue2_uhd
2025-01-29T20:31:02.121146813Z,24.83,sinr,ue2_uhd
2025-01-29T20:31:02.610142813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:03.099082813Z,24.73,sinr,ue2_uhd
2025-01-29T20:31:03.587860813Z,24.73,sinr,ue2_uhd
2025-01-29T20:31:04.076795813Z,24.65,sinr,ue2_uhd
2025-01-29T20:31:04.566231813Z,24.87,sinr,ue2_uhd
2025-01-29T20:31:05.055465813Z,24.71,sinr,ue2_uhd
2025-01-29T20:31:05.544300813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:06.033671813Z,24.87,sinr,ue2_uhd
2025-01-29T20:31:06.522786813Z,24.57,sinr,ue2_uhd
2025-01-29T20:31:07.011989813Z,24.71,sinr,ue2_uhd
2025-01-29T20:31:07.501300813Z,24.66,sinr,ue2_uhd
2025-01-29T20:31:07.990380813Z,24.76,sinr,ue2_uhd
2025-01-29T20:31:08.479458813Z,24.71,sinr,ue2_uhd
2025-01-29T20:31:08.968741813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:09.457393813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:09.946208813Z,24.71,sinr,ue2_uhd
2025-01-29T20:31:10.435053813Z,24.64,sinr,ue2_uhd
2025-01-29T20:31:10.924109813Z,24.57,sinr,ue2_uhd
2025-01-29T20:31:11.412971813Z,24.66,sinr,ue2_uhd
2025-01-29T20:31:11.902150813Z,24.98,sinr,ue2_uhd
2025-01-29T20:31:12.391324813Z,24.88,sinr,ue2_uhd
2025-01-29T20:31:12.880301813Z,24.74,sinr,ue2_uhd
2025-01-29T20:31:13.369140813Z,24.62,sinr,ue2_uhd
2025-01-29T20:31:13.858112813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:14.347166813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:14.836101813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:15.325057813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:15.814355813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:16.303640813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:16.792948813Z,24.65,sinr,ue2_uhd
2025-01-29T20:31:17.282112813Z,24.57,sinr,ue2_uhd
2025-01-29T20:31:17.770829813Z,24.64,sinr,ue2_uhd
2025-01-29T20:31:18.259779813Z,24.63,sinr,ue2_uhd
2025-01-29T20:31:18.748721813Z,24.81,sinr,ue2_uhd
2025-01-29T20:31:19.238000813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:19.727090813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:20.215883813Z,24.68,sinr,ue2_uhd
2025-01-29T20:31:20.704879813Z,24.69,sinr,ue2_uhd
2025-01-29T20:31:21.193770813Z,24.64,sinr,ue2_uhd
2025-01-29T20:31:21.681868813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:22.170553813Z,24.81,sinr,ue2_uhd
2025-01-29T20:31:22.659110813Z,24.81,sinr,ue2_uhd
2025-01-29T20:31:23.147544813Z,24.66,sinr,ue2_uhd
2025-01-29T20:31:23.635658813Z,24.71,sinr,ue2_uhd
2025-01-29T20:31:24.123840813Z,24.65,sinr,ue2_uhd
2025-01-29T20:31:24.612401813Z,24.73,sinr,ue2_uhd
2025-01-29T20:31:25.100645813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:25.589034813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:26.077532813Z,24.67,sinr,ue2_uhd
2025-01-29T20:31:26.566207813Z,24.68,sinr,ue2_uhd
2025-01-29T20:31:27.054865813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:27.543302813Z,24.73,sinr,ue2_uhd
2025-01-29T20:31:28.032156813Z,24.89,sinr,ue2_uhd
2025-01-29T20:31:28.520530813Z,24.89,sinr,ue2_uhd
2025-01-29T20:31:29.008747813Z,24.85,sinr,ue2_uhd
2025-01-29T20:31:29.497792813Z,24.75,sinr,ue2_uhd
2025-01-29T20:31:29.986220813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:30.475292813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:30.964481813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:31.453579813Z,24.89,sinr,ue2_uhd
2025-01-29T20:31:31.942693813Z,24.98,sinr,ue2_uhd
2025-01-29T20:31:32.431581813Z,24.76,sinr,ue2_uhd
2025-01-29T20:31:32.920351813Z,24.81,sinr,ue2_uhd
2025-01-29T20:31:33.409135813Z,24.79,sinr,ue2_uhd
2025-01-29T20:31:33.897990813Z,24.75,sinr,ue2_uhd
2025-01-29T20:31:34.386923813Z,24.92,sinr,ue2_uhd
2025-01-29T20:31:34.875575813Z,24.93,sinr,ue2_uhd
2025-01-29T20:31:35.364433813Z,24.99,sinr,ue2_uhd
2025-01-29T20:31:35.853428813Z,24.92,sinr,ue2_uhd
2025-01-29T20:31:36.342170813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:36.831000813Z,24.81,sinr,ue2_uhd
2025-01-29T20:31:37.319812813Z,24.86,sinr,ue2_uhd
2025-01-29T20:31:37.808794813Z,24.85,sinr,ue2_uhd
2025-01-29T20:31:38.297494813Z,24.95,sinr,ue2_uhd
2025-01-29T20:31:38.786500813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:39.275329813Z,24.75,sinr,ue2_uhd
2025-01-29T20:31:39.764353813Z,24.61,sinr,ue2_uhd
2025-01-29T20:31:40.253188813Z,24.62,sinr,ue2_uhd
2025-01-29T20:31:40.742396813Z,24.65,sinr,ue2_uhd
2025-01-29T20:31:41.231117813Z,24.58,sinr,ue2_uhd
2025-01-29T20:31:41.719823813Z,24.77,sinr,ue2_uhd
2025-01-29T20:31:42.208597813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:42.697685813Z,24.53,sinr,ue2_uhd
2025-01-29T20:31:43.186501813Z,24.61,sinr,ue2_uhd
2025-01-29T20:31:43.675425813Z,24.57,sinr,ue2_uhd
2025-01-29T20:31:44.164238813Z,24.74,sinr,ue2_uhd
2025-01-29T20:31:44.653337813Z,24.9,sinr,ue2_uhd
2025-01-29T20:31:45.141925813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:45.631009813Z,24.79,sinr,ue2_uhd
2025-01-29T20:31:46.119821813Z,24.68,sinr,ue2_uhd
2025-01-29T20:31:46.608630813Z,24.63,sinr,ue2_uhd
2025-01-29T20:31:47.097530813Z,24.79,sinr,ue2_uhd
2025-01-29T20:31:47.586436813Z,24.88,sinr,ue2_uhd
2025-01-29T20:31:48.075334813Z,24.86,sinr,ue2_uhd
2025-01-29T20:31:48.564136813Z,24.9,sinr,ue2_uhd
2025-01-29T20:31:49.053262813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:49.541875813Z,24.73,sinr,ue2_uhd
2025-01-29T20:31:50.030959813Z,24.61,sinr,ue2_uhd
2025-01-29T20:31:50.520171813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:51.009298813Z,25.01,sinr,ue2_uhd
2025-01-29T20:31:51.498322813Z,24.8,sinr,ue2_uhd
2025-01-29T20:31:51.987275813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:52.476276813Z,24.64,sinr,ue2_uhd
2025-01-29T20:31:52.965327813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:53.453670813Z,24.7,sinr,ue2_uhd
2025-01-29T20:31:53.942559813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:54.431023813Z,24.92,sinr,ue2_uhd
2025-01-29T20:31:54.919758813Z,24.93,sinr,ue2_uhd
2025-01-29T20:31:55.408992813Z,24.64,sinr,ue2_uhd
2025-01-29T20:31:55.897724813Z,24.67,sinr,ue2_uhd
2025-01-29T20:31:56.386610813Z,24.74,sinr,ue2_uhd
2025-01-29T20:31:56.875724813Z,24.84,sinr,ue2_uhd
2025-01-29T20:31:57.364630813Z,24.87,sinr,ue2_uhd
2025-01-29T20:31:57.853315813Z,24.78,sinr,ue2_uhd
2025-01-29T20:31:58.342078813Z,24.82,sinr,ue2_uhd
2025-01-29T20:31:58.831281813Z,24.86,sinr,ue2_uhd
2025-01-29T20:31:59.319769813Z,24.88,sinr,ue2_uhd
2025-01-29T20:31:59.808650813Z,24.71,sinr,ue2_uhd
2025-01-29T20:32:00.297806813Z,24.68,sinr,ue2_uhd
2025-01-29T20:32:00.786874813Z,24.86,sinr,ue2_uhd
2025-01-29T20:32:01.275776813Z,24.78,sinr,ue2_uhd
2025-01-29T20:32:01.764857813Z,24.81,sinr,ue2_uhd
2025-01-29T20:32:02.253762813Z,24.79,sinr,ue2_uhd
2025-01-29T20:32:02.742879813Z,24.69,sinr,ue2_uhd
2025-01-29T20:32:03.231624813Z,24.81,sinr,ue2_uhd
2025-01-29T20:32:03.720513813Z,24.8,sinr,ue2_uhd
2025-01-29T20:32:04.209405813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:04.698306813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:05.187181813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:05.675956813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:06.164616813Z,24.86,sinr,ue2_uhd
2025-01-29T20:32:06.653649813Z,24.8,sinr,ue2_uhd
2025-01-29T20:32:07.142522813Z,25.05,sinr,ue2_uhd
2025-01-29T20:32:07.631098813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:08.119825813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:08.608426813Z,24.89,sinr,ue2_uhd
2025-01-29T20:32:09.097304813Z,24.71,sinr,ue2_uhd
2025-01-29T20:32:09.586146813Z,24.77,sinr,ue2_uhd
2025-01-29T20:32:10.075049813Z,24.81,sinr,ue2_uhd
2025-01-29T20:32:10.563821813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:11.052457813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:11.541188813Z,24.99,sinr,ue2_uhd
2025-01-29T20:32:12.030161813Z,24.79,sinr,ue2_uhd
2025-01-29T20:32:12.518829813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:13.007174813Z,24.76,sinr,ue2_uhd
2025-01-29T20:32:13.496078813Z,24.89,sinr,ue2_uhd
2025-01-29T20:32:13.984462813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:14.473237813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:14.962052813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:15.450962813Z,24.87,sinr,ue2_uhd
2025-01-29T20:32:15.939756813Z,24.72,sinr,ue2_uhd
2025-01-29T20:32:16.428470813Z,24.88,sinr,ue2_uhd
2025-01-29T20:32:16.917269813Z,25.04,sinr,ue2_uhd
2025-01-29T20:32:17.406162813Z,25.06,sinr,ue2_uhd
2025-01-29T20:32:17.894769813Z,24.95,sinr,ue2_uhd
2025-01-29T20:32:18.383722813Z,24.88,sinr,ue2_uhd
2025-01-29T20:32:18.872224813Z,24.84,sinr,ue2_uhd
2025-01-29T20:32:19.361431813Z,24.82,sinr,ue2_uhd
2025-01-29T20:32:19.850235813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:20.339242813Z,25.07,sinr,ue2_uhd
2025-01-29T20:32:20.828098813Z,24.96,sinr,ue2_uhd
2025-01-29T20:32:21.317206813Z,24.96,sinr,ue2_uhd
2025-01-29T20:32:21.806407813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:22.295441813Z,24.88,sinr,ue2_uhd
2025-01-29T20:32:22.783709813Z,24.73,sinr,ue2_uhd
2025-01-29T20:32:23.272144813Z,25.04,sinr,ue2_uhd
2025-01-29T20:32:23.760910813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:24.249633813Z,24.97,sinr,ue2_uhd
2025-01-29T20:32:24.738664813Z,25.01,sinr,ue2_uhd
2025-01-29T20:32:25.227573813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:25.716243813Z,24.79,sinr,ue2_uhd
2025-01-29T20:32:26.204932813Z,24.93,sinr,ue2_uhd
2025-01-29T20:32:26.693780813Z,25.05,sinr,ue2_uhd
2025-01-29T20:32:27.182553813Z,25.05,sinr,ue2_uhd
2025-01-29T20:32:27.671237813Z,25.02,sinr,ue2_uhd
2025-01-29T20:32:28.160164813Z,24.95,sinr,ue2_uhd
2025-01-29T20:32:28.649065813Z,24.84,sinr,ue2_uhd
2025-01-29T20:32:29.138015813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:29.626744813Z,24.93,sinr,ue2_uhd
2025-01-29T20:32:30.115766813Z,25.06,sinr,ue2_uhd
2025-01-29T20:32:30.604795813Z,24.93,sinr,ue2_uhd
2025-01-29T20:32:31.093938813Z,25.02,sinr,ue2_uhd
2025-01-29T20:32:31.582751813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:32.071838813Z,24.89,sinr,ue2_uhd
2025-01-29T20:32:32.560027813Z,24.95,sinr,ue2_uhd
2025-01-29T20:32:33.048645813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:33.537112813Z,25.04,sinr,ue2_uhd
2025-01-29T20:32:34.025863813Z,25.03,sinr,ue2_uhd
2025-01-29T20:32:34.514773813Z,24.97,sinr,ue2_uhd
2025-01-29T20:32:35.003616813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:35.492654813Z,24.9,sinr,ue2_uhd
2025-01-29T20:32:35.981504813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:36.470539813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:36.959415813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:37.448268813Z,24.98,sinr,ue2_uhd
2025-01-29T20:32:37.931971813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:38.420615813Z,24.88,sinr,ue2_uhd
2025-01-29T20:32:38.909659813Z,24.9,sinr,ue2_uhd
2025-01-29T20:32:39.398666813Z,24.9,sinr,ue2_uhd
2025-01-29T20:32:39.887828813Z,25.22,sinr,ue2_uhd
2025-01-29T20:32:40.376901813Z,24.99,sinr,ue2_uhd
2025-01-29T20:32:40.865606813Z,24.94,sinr,ue2_uhd
2025-01-29T20:32:41.354762813Z,24.87,sinr,ue2_uhd
2025-01-29T20:32:41.844015813Z,24.88,sinr,ue2_uhd
2025-01-29T20:32:42.332671813Z,24.9,sinr,ue2_uhd
2025-01-29T20:32:42.821353813Z,24.96,sinr,ue2_uhd
2025-01-29T20:32:43.309931813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:43.799093813Z,24.87,sinr,ue2_uhd
2025-01-29T20:32:44.288128813Z,24.97,sinr,ue2_uhd
2025-01-29T20:32:44.777169813Z,24.82,sinr,ue2_uhd
2025-01-29T20:32:45.266198813Z,24.87,sinr,ue2_uhd
2025-01-29T20:32:45.754555813Z,24.92,sinr,ue2_uhd
2025-01-29T20:32:46.243451813Z,24.91,sinr,ue2_uhd
2025-01-29T20:32:46.732675813Z,24.95,sinr,ue2_uhd
2025-01-29T20:32:47.221634813Z,24.98,sinr,ue2_uhd
2025-01-29T20:32:47.710466813Z,24.85,sinr,ue2_uhd
2025-01-29T20:32:48.199191813Z,24.8,sinr,ue2_uhd
